Date,"Forward exchange rate, 1 month, US$ into Sterling                          XUDLDS1","Forward exchange rate, 3 month, US$ into Sterling                          XUDLDS3","Forward exchange rate, 6 month, US$ into Sterling                          XUDLDS6","Forward exchange rate, 12 month, US$ into Sterling                          XUDLDSY"
27-Nov-89,1.5535,1.5367,1.5132,1.474
28-Nov-89,1.5538,1.537,1.5133,1.4747
29-Nov-89,1.5554,1.539,1.515,1.4759
30-Nov-89,1.5609,1.5442,1.5201,1.4811
1-Dec-89,1.5561,1.5395,1.515,1.4756
4-Dec-89,1.5538,1.5376,1.513,1.4731
5-Dec-89,1.561,1.5447,1.5202,1.4802
6-Dec-89,1.5695,1.5532,1.5288,1.4886
7-Dec-89,1.5681,1.5517,1.5277,1.4882
8-Dec-89,1.5704,1.5541,1.5299,1.4905
11-Dec-89,1.5791,1.5639,1.54,1.5008
12-Dec-89,1.5933,1.5779,1.554,1.5152
13-Dec-89,1.5924,1.5766,1.5524,1.5133
14-Dec-89,1.5892,1.5726,1.5484,1.5084
15-Dec-89,1.5972,1.5809,1.5566,1.5168
18-Dec-89,1.5956,1.5798,1.5556,1.5157
19-Dec-89,1.5943,1.5783,1.554,1.5141
20-Dec-89,1.5926,1.5764,1.5522,1.5123
21-Dec-89,1.6039,1.588,1.5637,1.5241
22-Dec-89,1.6121,1.596,1.5717,1.5316
27-Dec-89,1.616,1.6,1.5758,1.5358
28-Dec-89,1.6033,1.5866,1.5625,1.5224
29-Dec-89,1.603,1.5871,1.5633,1.5235
2-Jan-90,1.6051,1.5888,1.5647,1.5248
3-Jan-90,1.6039,1.5873,1.5637,1.5239
4-Jan-90,1.6176,1.6008,1.5774,1.5385
5-Jan-90,1.63,1.6133,1.5894,1.5505
8-Jan-90,1.6416,1.6254,1.6013,1.5619
9-Jan-90,1.6443,1.6274,1.6029,1.5635
10-Jan-90,1.6495,1.6321,1.6072,1.5662
11-Jan-90,1.6487,1.6309,1.6057,1.5643
12-Jan-90,1.6595,1.6416,1.6163,1.5746
15-Jan-90,1.6552,1.6378,1.6113,1.5684
16-Jan-90,1.6458,1.6286,1.6026,1.5602
17-Jan-90,1.6441,1.6266,1.6005,1.5577
18-Jan-90,1.6376,1.6199,1.5948,1.5542
19-Jan-90,1.6343,1.6171,1.5923,1.5511
22-Jan-90,1.6297,1.613,1.5881,1.5466
23-Jan-90,1.6344,1.6174,1.5926,1.5512
24-Jan-90,1.6468,1.6294,1.6045,1.5621
25-Jan-90,1.6449,1.627,1.6021,1.5602
26-Jan-90,1.6517,1.6341,1.6098,1.5684
29-Jan-90,1.671,1.6535,1.629,1.588
30-Jan-90,1.6762,1.6587,1.6347,1.5944
31-Jan-90,1.6716,1.6541,1.6296,1.5888
1-Feb-90,1.6739,1.6553,1.6308,1.5907
2-Feb-90,1.6714,1.6529,1.6286,1.5879
5-Feb-90,1.6863,1.668,1.6433,1.6025
6-Feb-90,1.6937,1.6753,1.6503,1.6094
7-Feb-90,1.6908,1.6724,1.6476,1.6064
8-Feb-90,1.6788,1.6602,1.6353,1.5946
9-Feb-90,1.6818,1.6635,1.6381,1.5964
12-Feb-90,1.6873,1.6688,1.6428,1.5995
13-Feb-90,1.6801,1.6622,1.6365,1.5943
14-Feb-90,1.6865,1.6684,1.6425,1.599
15-Feb-90,1.6856,1.6671,1.6418,1.5987
16-Feb-90,1.6838,1.6655,1.6397,1.596
19-Feb-90,1.6943,1.676,1.6496,1.6046
20-Feb-90,1.6955,1.6772,1.6513,1.6068
21-Feb-90,1.7053,1.6871,1.6615,1.6168
22-Feb-90,1.7063,1.6872,1.662,1.618
23-Feb-90,1.6989,1.6805,1.6555,1.6118
26-Feb-90,1.6869,1.6685,1.6432,1.5998
27-Feb-90,1.68,1.6622,1.6361,1.5938
28-Feb-90,1.6811,1.6624,1.6367,1.5937
1-Mar-90,1.6598,1.6418,1.6162,1.573
2-Mar-90,1.6454,1.6274,1.6016,1.5584
5-Mar-90,1.6313,1.6138,1.5879,1.544
6-Mar-90,1.6397,1.6223,1.5958,1.5524
7-Mar-90,1.6305,1.6125,1.5872,1.5435
8-Mar-90,1.632,1.6145,1.5889,1.5456
9-Mar-90,1.6093,1.5926,1.5672,1.5247
12-Mar-90,1.6003,1.5835,1.5588,1.5167
13-Mar-90,1.591,1.5745,1.5497,1.5087
14-Mar-90,1.6009,1.5839,1.5603,1.5198
15-Mar-90,1.6025,1.5855,1.5614,1.5205
16-Mar-90,1.6152,1.5982,1.5741,1.5333
19-Mar-90,1.6075,1.5909,1.5664,1.5256
20-Mar-90,1.6012,1.5844,1.5597,1.5197
21-Mar-90,1.585,1.5668,1.542,1.5002
22-Mar-90,1.5911,1.5734,1.5486,1.507
23-Mar-90,1.5972,1.5796,1.5548,1.5131
26-Mar-90,1.6033,1.5867,1.5628,1.5224
27-Mar-90,1.6144,1.5973,1.5733,1.5323
28-Mar-90,1.6196,1.6027,1.5785,1.5371
29-Mar-90,1.6224,1.6052,1.5807,1.5391
30-Mar-90,1.6368,1.6195,1.5949,1.5532
2-Apr-90,1.6208,1.6036,1.5792,1.5377
3-Apr-90,1.6244,1.6081,1.5837,1.5422
4-Apr-90,1.6333,1.6167,1.5916,1.5509
5-Apr-90,1.6335,1.6163,1.5916,1.5503
6-Apr-90,1.6299,1.6127,1.5874,1.5455
9-Apr-90,1.6309,1.6134,1.5881,1.5454
10-Apr-90,1.625,1.6082,1.5827,1.5392
11-Apr-90,1.6342,1.6168,1.5909,1.5471
12-Apr-90,1.6347,1.6173,1.5914,1.5473
17-Apr-90,1.6204,1.6036,1.5777,1.5336
18-Apr-90,1.6274,1.6103,1.5842,1.5402
19-Apr-90,1.6355,1.6183,1.5933,1.55
20-Apr-90,1.632,1.6148,1.5899,1.5464
23-Apr-90,1.6278,1.6109,1.5862,1.5438
24-Apr-90,1.6252,1.6092,1.5846,1.5423
25-Apr-90,1.6276,1.6113,1.586,1.5438
26-Apr-90,1.6258,1.6089,1.5846,1.5429
27-Apr-90,1.6258,1.6089,1.5845,1.543
30-Apr-90,1.6253,1.6087,1.5838,1.5409
1-May-90,1.6293,1.6123,1.5873,1.5457
2-May-90,1.6325,1.6149,1.5914,1.55
3-May-90,1.633,1.6159,1.5922,1.5517
4-May-90,1.6494,1.6322,1.6082,1.5661
8-May-90,1.659,1.6413,1.6162,1.5749
9-May-90,1.6698,1.6513,1.6266,1.5845
10-May-90,1.6643,1.6463,1.6216,1.5797
11-May-90,1.671,1.6527,1.6264,1.5844
14-May-90,1.6706,1.653,1.6273,1.5846
15-May-90,1.6698,1.652,1.6262,1.584
16-May-90,1.6704,1.6519,1.6267,1.5839
17-May-90,1.6807,1.663,1.6385,1.5985
18-May-90,1.6804,1.6628,1.6386,1.6
21-May-90,1.6824,1.6657,1.6424,1.6055
22-May-90,1.682,1.6648,1.6403,1.6035
23-May-90,1.6853,1.6671,1.6431,1.6052
24-May-90,1.683,1.6653,1.6406,1.6011
25-May-90,1.6808,1.6629,1.6383,1.5984
29-May-90,1.6841,1.6656,1.6412,1.6014
30-May-90,1.688,1.6692,1.6448,1.6052
31-May-90,1.6679,1.6498,1.625,1.5856
1-Jun-90,1.6752,1.6566,1.6313,1.5911
4-Jun-90,1.6624,1.6439,1.6188,1.5784
5-Jun-90,1.6712,1.6534,1.6283,1.5877
6-Jun-90,1.6777,1.6592,1.6344,1.5939
7-Jun-90,1.6791,1.6608,1.6362,1.5961
8-Jun-90,1.6738,1.6558,1.6308,1.5907
11-Jun-90,1.6762,1.658,1.6333,1.5937
12-Jun-90,1.692,1.675,1.6505,1.6116
13-Jun-90,1.6991,1.6812,1.6566,1.6177
14-Jun-90,1.6998,1.682,1.6572,1.6175
15-Jun-90,1.694,1.6761,1.6511,1.6114
18-Jun-90,1.7005,1.6827,1.6577,1.6174
19-Jun-90,1.7078,1.6904,1.6653,1.625
20-Jun-90,1.7107,1.6925,1.6681,1.6284
21-Jun-90,1.7165,1.6986,1.6737,1.6342
22-Jun-90,1.72,1.7021,1.6772,1.6382
25-Jun-90,1.7223,1.7045,1.6802,1.6417
26-Jun-90,1.7268,1.7096,1.685,1.6466
27-Jun-90,1.7323,1.7153,1.6897,1.6519
28-Jun-90,1.7291,1.7114,1.6863,1.6467
29-Jun-90,1.7343,1.7165,1.6912,1.6517
2-Jul-90,1.7486,1.7308,1.7051,1.6658
3-Jul-90,1.7599,1.742,1.7165,1.6775
4-Jul-90,1.7764,1.7572,1.7327,1.6926
5-Jul-90,1.7745,1.7557,1.7299,1.6895
6-Jul-90,1.778,1.7593,1.7334,1.6925
9-Jul-90,1.7975,1.7793,1.7535,1.7128
10-Jul-90,1.8074,1.7888,1.7627,1.722
11-Jul-90,1.7916,1.7719,1.7465,1.7054
12-Jul-90,1.7791,1.7603,1.7346,1.6941
13-Jul-90,1.7946,1.7751,1.749,1.7073
16-Jul-90,1.7928,1.7743,1.7484,1.707
17-Jul-90,1.7989,1.78,1.7536,1.7131
18-Jul-90,1.8143,1.7945,1.7681,1.7271
19-Jul-90,1.8043,1.7846,1.7576,1.7156
20-Jul-90,1.804,1.7843,1.7574,1.7156
23-Jul-90,1.8101,1.7912,1.7644,1.7229
24-Jul-90,1.8126,1.7934,1.766,1.7241
25-Jul-90,1.7977,1.7775,1.7507,1.7081
26-Jul-90,1.8011,1.7813,1.754,1.7119
27-Jul-90,1.8243,1.8044,1.7772,1.7354
30-Jul-90,1.8329,1.8135,1.7855,1.7422
31-Jul-90,1.8477,1.8277,1.7987,1.7556
1-Aug-90,1.8418,1.8206,1.7923,1.7483
2-Aug-90,1.8305,1.81,1.7815,1.7385
3-Aug-90,1.8459,1.8251,1.7961,1.7517
6-Aug-90,1.8648,1.8446,1.8144,1.7678
7-Aug-90,1.8664,1.8459,1.816,1.7711
8-Aug-90,1.8559,1.8348,1.8067,1.7617
9-Aug-90,1.8596,1.8393,1.8107,1.7662
10-Aug-90,1.8588,1.8381,1.8093,1.7647
13-Aug-90,1.8744,1.854,1.825,1.7791
14-Aug-90,1.8788,1.8581,1.8279,1.7825
15-Aug-90,1.8957,1.8739,1.8441,1.7975
16-Aug-90,1.8871,1.8662,1.8368,1.7902
17-Aug-90,1.9047,1.884,1.8546,1.8086
20-Aug-90,1.9074,1.8872,1.8585,1.8124
21-Aug-90,1.9113,1.8915,1.8625,1.818
22-Aug-90,1.9168,1.8959,1.8681,1.8234
23-Aug-90,1.9416,1.9213,1.8939,1.8508
24-Aug-90,1.9414,1.9208,1.893,1.8505
28-Aug-90,1.938,1.9171,1.8896,1.8466
29-Aug-90,1.938,1.917,1.8894,1.8468
30-Aug-90,1.9144,1.8937,1.8654,1.8219
31-Aug-90,1.8799,1.8596,1.8316,1.7883
3-Sep-90,1.8607,1.8406,1.8129,1.7697
4-Sep-90,1.8636,1.8445,1.817,1.7741
5-Sep-90,1.8839,1.8641,1.8366,1.7927
6-Sep-90,1.893,1.8726,1.8444,1.801
7-Sep-90,1.88,1.8596,1.8316,1.7877
10-Sep-90,1.8507,1.8305,1.8029,1.7591
11-Sep-90,1.8353,1.8161,1.7894,1.7464
12-Sep-90,1.8548,1.8354,1.8085,1.7653
13-Sep-90,1.8542,1.8344,1.8072,1.7649
14-Sep-90,1.8848,1.8647,1.8369,1.7934
17-Sep-90,1.8955,1.8754,1.8477,1.8042
18-Sep-90,1.9075,1.8881,1.8604,1.8169
19-Sep-90,1.8748,1.8551,1.8275,1.7835
20-Sep-90,1.8598,1.8405,1.813,1.7701
21-Sep-90,1.8415,1.8221,1.7961,1.7536
24-Sep-90,1.8718,1.8522,1.8268,1.7855
25-Sep-90,1.8763,1.8577,1.8314,1.7896
26-Sep-90,1.8548,1.8359,1.8103,1.7691
27-Sep-90,1.8566,1.8373,1.8107,1.7686
28-Sep-90,1.86,1.8409,1.8139,1.7724
1-Oct-90,1.8783,1.859,1.8315,1.7893
2-Oct-90,1.8744,1.8548,1.8275,1.785
3-Oct-90,1.8852,1.8647,1.8378,1.7949
4-Oct-90,1.8979,1.8777,1.8508,1.8077
5-Oct-90,1.9078,1.8877,1.8705,1.8184
8-Oct-90,1.9613,1.9457,1.9231,1.888
9-Oct-90,1.9606,1.9446,1.9223,1.8871
10-Oct-90,1.963,1.9466,1.9251,1.89
11-Oct-90,1.9523,1.9362,1.9145,1.8806
12-Oct-90,1.9642,1.9478,1.9261,1.8926
15-Oct-90,1.9412,1.925,1.9032,1.8692
16-Oct-90,1.9472,1.9307,1.9085,1.8735
17-Oct-90,1.9597,1.9419,1.9207,1.8861
18-Oct-90,1.9444,1.9276,1.9052,1.8701
19-Oct-90,1.9509,1.9337,1.91,1.8741
22-Oct-90,1.9408,1.9243,1.9013,1.8656
23-Oct-90,1.9367,1.9199,1.8971,1.8616
24-Oct-90,1.9444,1.9267,1.9048,1.8691
25-Oct-90,1.9488,1.9313,1.9086,1.8733
26-Oct-90,1.9443,1.9269,1.9047,1.8701
29-Oct-90,1.9439,1.926,1.9038,1.8687
30-Oct-90,1.9331,1.9166,1.8962,1.8628
31-Oct-90,1.9349,1.9183,1.8983,1.8662
1-Nov-90,1.9377,1.921,1.9,1.8675
2-Nov-90,1.9423,1.9252,1.9041,1.8705
5-Nov-90,1.9537,1.9372,1.9171,1.8854
6-Nov-90,1.9648,1.9487,1.9283,1.8957
7-Nov-90,1.9653,1.9483,1.9284,1.8951
8-Nov-90,1.9511,1.9344,1.9146,1.881
9-Nov-90,1.9558,1.9391,1.9191,1.8867
12-Nov-90,1.9556,1.9388,1.9184,1.8854
13-Nov-90,1.954,1.9376,1.9169,1.8838
14-Nov-90,1.9526,1.9345,1.9135,1.8786
15-Nov-90,1.9479,1.9308,1.9095,1.8762
16-Nov-90,1.9567,1.9398,1.9188,1.8851
19-Nov-90,1.9649,1.948,1.9277,1.894
20-Nov-90,1.9611,1.9443,1.9249,1.8915
21-Nov-90,1.9594,1.9431,1.9237,1.8911
22-Nov-90,1.9617,1.9467,1.9269,1.894
23-Nov-90,1.9576,1.9423,1.9228,1.8901
26-Nov-90,1.9541,1.9391,1.9202,1.8878
27-Nov-90,1.9642,1.95,1.9308,1.898
28-Nov-90,1.9623,1.9482,1.9287,1.8962
29-Nov-90,1.9562,1.9406,1.9218,1.8898
30-Nov-90,1.9286,1.9137,1.8948,1.8627
3-Dec-90,1.9158,1.9011,1.8818,1.8493
4-Dec-90,1.9179,1.9026,1.8828,1.85
5-Dec-90,1.9168,1.9006,1.8801,1.8463
6-Dec-90,1.927,1.911,1.8879,1.8577
7-Dec-90,1.9378,1.9217,1.9013,1.8685
10-Dec-90,1.9396,1.923,1.9016,1.8668
11-Dec-90,1.9307,1.9139,1.8926,1.8575
12-Dec-90,1.9324,1.9153,1.894,1.8586
13-Dec-90,1.9345,1.9166,1.8952,1.859
14-Dec-90,1.9301,1.9127,1.8905,1.8551
17-Dec-90,1.9193,1.9027,1.8801,1.8446
18-Dec-90,1.9242,1.9068,1.8837,1.847
19-Dec-90,1.9221,1.9041,1.8807,1.8427
20-Dec-90,1.9071,1.8893,1.8669,1.8309
21-Dec-90,1.8768,1.8596,1.8373,1.8025
24-Dec-90,1.8658,1.8484,1.8266,1.791
27-Dec-90,1.879,1.8627,1.84,1.8034
28-Dec-90,1.9036,1.8863,1.8647,1.8282
31-Dec-90,1.9185,1.9006,1.8755,1.8422
2-Jan-91,1.9274,1.9083,1.8836,1.8439
3-Jan-91,1.9367,1.9174,1.8935,1.8537
4-Jan-91,1.9258,1.9068,1.883,1.8435
7-Jan-91,1.8942,1.8768,1.8536,1.8158
8-Jan-91,1.8948,1.8773,1.8539,1.8161
9-Jan-91,1.912,1.8937,1.8691,1.83
10-Jan-91,1.8954,1.8769,1.8525,1.8142
11-Jan-91,1.8954,1.8767,1.8516,1.8127
14-Jan-91,1.8943,1.8771,1.8528,1.8142
15-Jan-91,1.8941,1.8765,1.8516,1.8132
16-Jan-91,1.8925,1.8745,1.8498,1.8099
17-Jan-91,1.9101,1.8911,1.8669,1.8268
18-Jan-91,1.925,1.9057,1.8812,1.8413
21-Jan-91,1.9425,1.9236,1.8982,1.8582
22-Jan-91,1.9333,1.9136,1.8884,1.8483
23-Jan-91,1.9366,1.9167,1.8915,1.8518
24-Jan-91,1.9546,1.9347,1.9095,1.8698
25-Jan-91,1.9482,1.9279,1.9026,1.8646
28-Jan-91,1.9547,1.9344,1.9091,1.8711
29-Jan-91,1.9619,1.9413,1.9158,1.8783
30-Jan-91,1.9409,1.9203,1.895,1.857
31-Jan-91,1.9483,1.9264,1.9006,1.8625
1-Feb-91,1.9683,1.9455,1.9188,1.8785
4-Feb-91,1.9673,1.9445,1.9178,1.8775
5-Feb-91,1.9734,1.9519,1.9248,1.8855
6-Feb-91,1.9867,1.9658,1.9393,1.8996
7-Feb-91,1.9862,1.9653,1.9388,1.8991
8-Feb-91,1.9759,1.9555,1.9301,1.8916
11-Feb-91,1.9831,1.9621,1.9357,1.8959
12-Feb-91,1.9816,1.9605,1.9343,1.8946
13-Feb-91,1.9847,1.964,1.9387,1.8991
14-Feb-91,1.9738,1.9534,1.9289,1.892
15-Feb-91,1.9609,1.9407,1.916,1.8793
18-Feb-91,1.9499,1.9308,1.9066,1.8713
19-Feb-91,1.9457,1.9269,1.9029,1.8685
20-Feb-91,1.9383,1.9194,1.8958,1.8618
21-Feb-91,1.9481,1.9292,1.9061,1.8738
22-Feb-91,1.9424,1.9237,1.9005,1.8674
25-Feb-91,1.9156,1.8977,1.8748,1.8421
26-Feb-91,1.9054,1.8867,1.8641,1.8311
27-Feb-91,1.9061,1.8885,1.8671,1.8362
28-Feb-91,1.9034,1.8864,1.8655,1.8349
1-Mar-91,1.8921,1.8753,1.8553,1.8252
4-Mar-91,1.8875,1.8713,1.8508,1.8204
5-Mar-91,1.8947,1.8782,1.857,1.8268
6-Mar-91,1.8751,1.8578,1.8377,1.8071
7-Mar-91,1.8793,1.8628,1.8429,1.8123
8-Mar-91,1.8629,1.8461,1.8265,1.7961
11-Mar-91,1.8463,1.8306,1.8107,1.7809
12-Mar-91,1.849,1.8328,1.8122,1.7821
13-Mar-91,1.8441,1.8267,1.8068,1.7769
14-Mar-91,1.8458,1.8292,1.8093,1.7791
15-Mar-91,1.824,1.8077,1.788,1.7588
18-Mar-91,1.7804,1.7649,1.7458,1.7178
19-Mar-91,1.7654,1.7501,1.7316,1.7061
20-Mar-91,1.7717,1.7553,1.7371,1.7119
21-Mar-91,1.7821,1.7663,1.7483,1.7222
22-Mar-91,1.7849,1.7687,1.7499,1.7241
25-Mar-91,1.7546,1.7384,1.7187,1.6918
26-Mar-91,1.7374,1.7218,1.7024,1.677
27-Mar-91,1.7273,1.7113,1.6927,1.6673
28-Mar-91,1.7294,1.7133,1.6952,1.6694
2-Apr-91,1.7525,1.7366,1.718,1.6912
3-Apr-91,1.7674,1.7513,1.7319,1.7053
4-Apr-91,1.77,1.7533,1.7343,1.7018
5-Apr-91,1.772,1.7554,1.7358,1.7084
8-Apr-91,1.7586,1.7427,1.7237,1.6964
9-Apr-91,1.7759,1.7607,1.7415,1.7135
10-Apr-91,1.7719,1.7563,1.7364,1.7087
11-Apr-91,1.7828,1.7672,1.7473,1.7196
12-Apr-91,1.7721,1.7557,1.7351,1.706
15-Apr-91,1.7871,1.7707,1.7499,1.7196
16-Apr-91,1.7796,1.7637,1.7439,1.7137
17-Apr-91,1.7794,1.7633,1.7428,1.713
18-Apr-91,1.7673,1.7516,1.7321,1.7027
19-Apr-91,1.7176,1.7024,1.684,1.6564
22-Apr-91,1.6856,1.6709,1.6526,1.6259
23-Apr-91,1.7018,1.6876,1.6689,1.6415
24-Apr-91,1.6934,1.6789,1.6594,1.6316
25-Apr-91,1.681,1.6661,1.6471,1.6194
26-Apr-91,1.6777,1.6628,1.644,1.6164
29-Apr-91,1.6633,1.6494,1.6313,1.6035
30-Apr-91,1.7117,1.6971,1.6776,1.6493
1-May-91,1.7284,1.713,1.6944,1.6658
2-May-91,1.7064,1.6921,1.6733,1.6453
3-May-91,1.6898,1.676,1.6576,1.6293
7-May-91,1.7131,1.6991,1.6803,1.6528
8-May-91,1.7128,1.6982,1.6803,1.6531
9-May-91,1.6953,1.6813,1.6639,1.6369
10-May-91,1.7043,1.6902,1.6721,1.6451
13-May-91,1.7146,1.7009,1.6828,1.6553
14-May-91,1.7281,1.7138,1.6954,1.6677
15-May-91,1.7426,1.7274,1.7087,1.6801
16-May-91,1.7442,1.7298,1.7114,1.6834
17-May-91,1.7088,1.694,1.6749,1.6466
20-May-91,1.7044,1.6903,1.6721,1.6453
21-May-91,1.7265,1.7123,1.6937,1.6656
22-May-91,1.7158,1.7004,1.6825,1.6547
23-May-91,1.7216,1.7072,1.6895,1.6615
24-May-91,1.7233,1.7085,1.6902,1.6626
28-May-91,1.7332,1.7181,1.7,1.6721
29-May-91,1.7345,1.7191,1.7008,1.6729
30-May-91,1.7066,1.6918,1.6742,1.6468
31-May-91,1.695,1.6809,1.6646,1.6373
3-Jun-91,1.6849,1.6708,1.6541,1.6281
4-Jun-91,1.6906,1.6771,1.6607,1.6351
5-Jun-91,1.6822,1.6683,1.6521,1.6273
6-Jun-91,1.6809,1.6673,1.6511,1.6272
7-Jun-91,1.667,1.654,1.6388,1.6169
10-Jun-91,1.6591,1.6465,1.6316,1.6096
11-Jun-91,1.6563,1.6439,1.629,1.6069
12-Jun-91,1.6386,1.6256,1.6108,1.5894
13-Jun-91,1.628,1.6153,1.6011,1.5801
14-Jun-91,1.6303,1.6173,1.6021,1.5809
17-Jun-91,1.6158,1.6025,1.5871,1.5648
18-Jun-91,1.6047,1.5922,1.577,1.5548
19-Jun-91,1.6222,1.6097,1.5945,1.5723
20-Jun-91,1.6297,1.6169,1.6019,1.5801
21-Jun-91,1.6227,1.6099,1.5946,1.5728
24-Jun-91,1.6368,1.6238,1.6089,1.5868
25-Jun-91,1.6222,1.6096,1.5946,1.5719
26-Jun-91,1.6332,1.6204,1.6051,1.5823
27-Jun-91,1.6273,1.6147,1.5999,1.5779
28-Jun-91,1.614,1.6015,1.5869,1.5646
1-Jul-91,1.6117,1.5997,1.5856,1.5631
2-Jul-91,1.5952,1.5827,1.569,1.5469
3-Jul-91,1.6007,1.588,1.5742,1.552
4-Jul-91,1.5983,1.5861,1.5721,1.5502
5-Jul-91,1.6078,1.5955,1.5817,1.5594
8-Jul-91,1.6194,1.6077,1.5941,1.5721
9-Jul-91,1.6183,1.6064,1.5924,1.5706
10-Jul-91,1.6128,1.6002,1.5868,1.5649
11-Jul-91,1.5996,1.5877,1.5738,1.5525
12-Jul-91,1.6389,1.6262,1.6112,1.587
15-Jul-91,1.6404,1.6282,1.613,1.589
16-Jul-91,1.6402,1.6278,1.6125,1.5889
17-Jul-91,1.6454,1.6325,1.6175,1.5938
18-Jul-91,1.6604,1.6476,1.6327,1.6089
19-Jul-91,1.6782,1.6651,1.6496,1.6254
22-Jul-91,1.6774,1.6649,1.6491,1.6244
23-Jul-91,1.6753,1.6626,1.6465,1.6217
24-Jul-91,1.6873,1.6746,1.6585,1.6337
25-Jul-91,1.6722,1.6587,1.6424,1.6159
26-Jul-91,1.6827,1.6691,1.6525,1.6259
29-Jul-91,1.6723,1.6585,1.6418,1.6145
30-Jul-91,1.6752,1.6622,1.6457,1.619
31-Jul-91,1.6764,1.6629,1.6466,1.6195
1-Aug-91,1.6718,1.6586,1.6425,1.6158
2-Aug-91,1.6817,1.6684,1.6515,1.6239
5-Aug-91,1.7002,1.6871,1.6697,1.6416
6-Aug-91,1.7059,1.6923,1.6748,1.6468
7-Aug-91,1.7004,1.6854,1.6681,1.6388
8-Aug-91,1.6955,1.6811,1.663,1.6328
9-Aug-91,1.6894,1.6753,1.6573,1.6278
12-Aug-91,1.6863,1.6727,1.6549,1.6254
13-Aug-91,1.6852,1.6715,1.6529,1.6233
14-Aug-91,1.6815,1.6669,1.6491,1.6191
15-Aug-91,1.6804,1.6664,1.6483,1.6174
16-Aug-91,1.6565,1.6429,1.6254,1.5951
19-Aug-91,1.6206,1.6079,1.5907,1.5606
20-Aug-91,1.6329,1.62,1.6026,1.5723
21-Aug-91,1.6651,1.6513,1.6339,1.603
22-Aug-91,1.6844,1.6708,1.6531,1.6219
23-Aug-91,1.667,1.654,1.637,1.6067
27-Aug-91,1.6717,1.6585,1.6415,1.6112
28-Aug-91,1.681,1.6676,1.6505,1.6199
29-Aug-91,1.6806,1.6668,1.649,1.6176
30-Aug-91,1.6687,1.6552,1.6382,1.6086
2-Sep-91,1.6773,1.6643,1.6472,1.617
3-Sep-91,1.686,1.6736,1.6571,1.6265
4-Sep-91,1.6876,1.6752,1.6593,1.6293
5-Sep-91,1.6868,1.6748,1.659,1.6304
6-Sep-91,1.6869,1.6748,1.6589,1.6296
9-Sep-91,1.7208,1.7086,1.693,1.6636
10-Sep-91,1.7213,1.7091,1.6935,1.6641
11-Sep-91,1.7175,1.7057,1.6897,1.6605
12-Sep-91,1.7287,1.7164,1.7003,1.6714
13-Sep-91,1.7291,1.7168,1.7006,1.6711
16-Sep-91,1.734,1.7214,1.7052,1.6752
17-Sep-91,1.7329,1.7208,1.7046,1.6742
18-Sep-91,1.7234,1.711,1.695,1.6649
19-Sep-91,1.722,1.7092,1.6931,1.6636
20-Sep-91,1.7199,1.7072,1.6911,1.6618
23-Sep-91,1.7373,1.7304,1.7079,1.6776
24-Sep-91,1.7363,1.7298,1.7068,1.6763
25-Sep-91,1.7264,1.7136,1.697,1.6667
26-Sep-91,1.7282,1.7156,1.6991,1.669
27-Sep-91,1.7281,1.7157,1.6985,1.6678
30-Sep-91,1.7425,1.7306,1.713,1.6813
1-Oct-91,1.7402,1.7276,1.7102,1.6781
2-Oct-91,1.7454,1.7323,1.7145,1.6827
3-Oct-91,1.743,1.7302,1.7121,1.6802
4-Oct-91,1.7332,1.7202,1.7022,1.6702
7-Oct-91,1.7267,1.7143,1.6964,1.6639
8-Oct-91,1.7142,1.7017,1.6835,1.6512
9-Oct-91,1.7028,1.6895,1.6714,1.6394
10-Oct-91,1.7101,1.697,1.6789,1.647
11-Oct-91,1.7122,1.699,1.6809,1.6488
14-Oct-91,1.7105,1.6977,1.6793,1.6469
15-Oct-91,1.6962,1.6831,1.6637,1.6316
16-Oct-91,1.7004,1.6863,1.6676,1.6356
17-Oct-91,1.704,1.6906,1.6725,1.6402
18-Oct-91,1.7126,1.6993,1.6813,1.6493
21-Oct-91,1.7127,1.6997,1.681,1.6491
22-Oct-91,1.7048,1.6918,1.6732,1.6414
23-Oct-91,1.6995,1.6857,1.6672,1.6358
24-Oct-91,1.7032,1.6897,1.6709,1.6386
25-Oct-91,1.7036,1.6897,1.6706,1.6378
28-Oct-91,1.6974,1.6834,1.6645,1.6321
29-Oct-91,1.7124,1.698,1.679,1.6456
30-Oct-91,1.7279,1.7134,1.6947,1.6601
31-Oct-91,1.7304,1.7159,1.6961,1.6606
1-Nov-91,1.7407,1.7257,1.7055,1.6682
4-Nov-91,1.7697,1.7545,1.7342,1.6972
5-Nov-91,1.7602,1.7456,1.7252,1.6885
6-Nov-91,1.7632,1.748,1.7285,1.6921
7-Nov-91,1.768,1.753,1.7329,1.6963
8-Nov-91,1.7617,1.7471,1.7271,1.6909
11-Nov-91,1.7607,1.7461,1.7262,1.6901
12-Nov-91,1.7666,1.7519,1.7318,1.6949
13-Nov-91,1.7649,1.7495,1.7301,1.6934
14-Nov-91,1.7706,1.7557,1.7355,1.6989
15-Nov-91,1.7607,1.7455,1.7249,1.6867
18-Nov-91,1.7879,1.7719,1.7501,1.7109
19-Nov-91,1.7878,1.7723,1.7501,1.7094
20-Nov-91,1.7864,1.7702,1.7486,1.7083
21-Nov-91,1.7886,1.7729,1.7499,1.7094
22-Nov-91,1.7892,1.7727,1.7488,1.7066
